Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism
Q6IYF8	reviewed	OXGR1_MOUSE	2-oxoglutarate receptor 1 (Alpha-ketoglutarate receptor 1) (G-protein coupled receptor 99)	Oxgr1 Gpr99	Mus musculus (Mouse)
Q6NZL8	reviewed	SCUB1_MOUSE	Signal peptide, CUB and EGF-like domain-containing protein 1	Scube1	Mus musculus (Mouse)
Q6P5F7	reviewed	TTYH3_MOUSE	Protein tweety homolog 3 (mTTY3)	Ttyh3 Kiaa1691	Mus musculus (Mouse)
Q6P6J9	reviewed	TXD15_MOUSE	Thioredoxin domain-containing protein 15	Txndc15	Mus musculus (Mouse)
Q6PB70	reviewed	ANO8_MOUSE	Anoctamin-8 (Transmembrane protein 16H)	Ano8 Kiaa1623 Tmem16h	Mus musculus (Mouse)
Q6PCP7	reviewed	GP156_MOUSE	Probable G-protein coupled receptor 156 (GABAB-related G-protein coupled receptor)	Gpr156 Gababl	Mus musculus (Mouse)
Q6PCZ4	reviewed	MAGE1_MOUSE	Melanoma-associated antigen E1 (Alpha-dystrobrevin-associated MAGE Protein) (DAMAGE) (MAGE-E1 antigen)	Magee1	Mus musculus (Mouse)
Q6PFE7	reviewed	TEFF1_MOUSE	Tomoregulin-1 (TR-1) (M7365) (Transmembrane protein with EGF-like and one follistatin-like domain)	Tmeff1	Mus musculus (Mouse)
Q6PFQ7	reviewed	RASL2_MOUSE	Ras GTPase-activating protein 4 (Calcium-promoted Ras inactivator) (Ras p21 protein activator 4) (RasGAP-activating-like protein 2)	Rasa4 Capri Kiaa0538	Mus musculus (Mouse)
Q6PFX6	reviewed	CAD24_MOUSE	Cadherin-24	Cdh24	Mus musculus (Mouse)
Q6PGE7	reviewed	SC6A7_MOUSE	Sodium-dependent proline transporter (Solute carrier family 6 member 7)	Slc6a7	Mus musculus (Mouse)
Q6RFH4	reviewed	GCSAM_MOUSE	Germinal center-associated signaling and motility protein (Germinal center B-cell-expressed transcript 2 protein)	Gcsam Gcet Gcet2 M17	Mus musculus (Mouse)
Q6TAC4	reviewed	V2R26_MOUSE	Vomeronasal type-2 receptor 26 (Putative pheromone receptor V2R1b) (Vomeronasal type-2 receptor 1b)	Vmn2r26 V2r1b	Mus musculus (Mouse)
Q6WVG3	reviewed	KCD12_MOUSE	BTB/POZ domain-containing protein KCTD12 (Pfetin) (Predominantly fetal expressed T1 domain)	Kctd12 Pfet1	Mus musculus (Mouse)
Q6X632	reviewed	GPR75_MOUSE	Probable G-protein coupled receptor 75	Gpr75	Mus musculus (Mouse)
Q6YNI2	reviewed	GPR6_MOUSE	G-protein coupled receptor 6 (Sphingosine 1-phosphate receptor GPR6)	Gpr6 Gm233	Mus musculus (Mouse)
Q6ZWS4	reviewed	CNIH3_MOUSE	Protein cornichon homolog 3 (CNIH-3) (Cornichon family AMPA receptor auxiliary protein 3)	Cnih3	Mus musculus (Mouse)
Q71LX4	reviewed	TLN2_MOUSE	Talin-2	Tln2	Mus musculus (Mouse)
Q78KK3	reviewed	S22AI_MOUSE	Solute carrier family 22 member 18 (Imprinted multi-membrane-spanning polyspecific transporter-related protein 1) (Multi-membrane-spanning polyspecific transporter) (Organic cation transporter-like protein 2) (ORCTL-2)	Slc22a18 Impt1 Itm Orctl2 Tssc5	Mus musculus (Mouse)
Q7M758	reviewed	NALDL_MOUSE	Aminopeptidase NAALADL1 (EC 3.4.11.-) (N-acetylated-alpha-linked acidic dipeptidase-like protein) (NAALADase L)	Naaladl1 Gm964 Naaladasel	Mus musculus (Mouse)
Q7TMJ8	reviewed	P3IP1_MOUSE	Phosphoinositide-3-kinase-interacting protein 1 (Calcineurin-regulated kringle domain-containing protein) (Kringle domain-containing protein HGFL)	Pik3ip1 Crkd Hgfl	Mus musculus (Mouse)
Q7TQP3	reviewed	GP119_MOUSE	Glucose-dependent insulinotropic receptor (G-protein coupled receptor 119)	Gpr119	Mus musculus (Mouse)
Q80SS6	reviewed	GPBAR_MOUSE	G-protein coupled bile acid receptor 1 (Membrane-type receptor for bile acids) (M-BAR)	Gpbar1 Tgr5	Mus musculus (Mouse)
Q80SZ7	reviewed	GBG5_MOUSE	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	Gng5 Gngt5	Mus musculus (Mouse)
Q80T32	reviewed	AGRD1_MOUSE	Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133) (G-protein coupled receptor PGR25)	Adgrd1 Gpr133 Pgr25	Mus musculus (Mouse)
Q80T79	reviewed	CSMD3_MOUSE	CUB and sushi domain-containing protein 3 (CUB and sushi multiple domains protein 3)	Csmd3 Kiaa1894	Mus musculus (Mouse)
Q80T91	reviewed	MEG11_MOUSE	Multiple epidermal growth factor-like domains protein 11 (Multiple EGF-like domains protein 11)	Megf11 Kiaa1781	Mus musculus (Mouse)
Q80UC8	reviewed	GP139_MOUSE	Probable G-protein coupled receptor 139 (G(q)-coupled orphan receptor GPRg1) (G-protein-coupled receptor PGR3)	Gpr139 Gm495 Gprg1 Pgr3	Mus musculus (Mouse)
Q80UZ0	reviewed	FGD5_MOUSE	FYVE, RhoGEF and PH domain-containing protein 5	Fgd5	Mus musculus (Mouse)
Q80V42	reviewed	CBPM_MOUSE	Carboxypeptidase M (CPM) (EC 3.4.17.12)	Cpm	Mus musculus (Mouse)
Q80VL3	reviewed	PRIC3_MOUSE	Prickle planar cell polarity protein 3 (LIM domain only protein 6) (LMO-6) (Prickle-like protein 3) (Pk3) (Triple LIM domain protein 6)	Prickle3 Lmo6	Mus musculus (Mouse)
Q80X72	reviewed	LRC15_MOUSE	Leucine-rich repeat-containing protein 15	Lrrc15	Mus musculus (Mouse)
Q80X82	reviewed	SYMPK_MOUSE	Symplekin	Sympk	Mus musculus (Mouse)
Q80XQ8	reviewed	F168B_MOUSE	Myelin-associated neurite-outgrowth inhibitor (Mani)	Fam168b Kiaa4042	Mus musculus (Mouse)
Q80Y56	reviewed	RBNS5_MOUSE	Rabenosyn-5 (FYVE finger-containing Rab5 effector protein rabenosyn-5) (RAB effector RBSN) (Zinc finger FYVE domain-containing protein 20)	Rbsn Zfyve20	Mus musculus (Mouse)
Q80YF6	reviewed	UPK3B_MOUSE	Uroplakin-3b (UP3b) (Uroplakin IIIb) (UPIIIb) (p35)	Upk3b	Mus musculus (Mouse)
Q80Z96	reviewed	VANG1_MOUSE	Vang-like protein 1 (Loop-tail protein 2) (Van Gogh-like protein 1)	Vangl1 Lpp2	Mus musculus (Mouse)
Q80ZE5	reviewed	PAQR8_MOUSE	Membrane progestin receptor beta (mPR beta) (Lysosomal membrane protein in brain 1) (Membrane progesterone P4 receptor beta) (Membrane progesterone receptor beta) (Progesterone and adipoQ receptor family member 8) (Progestin and adipoQ receptor family member 8) (Progestin and adipoQ receptor family member VIII)	Paqr8 Mprb	Mus musculus (Mouse)
Q80ZI2	reviewed	RTP2_MOUSE	Receptor-transporting protein 2	Rtp2 Gm605	Mus musculus (Mouse)
Q810W6	reviewed	CXCR1_MOUSE	C-X-C chemokine receptor type 1 (CXC-R1) (CXCR-1) (High affinity interleukin-8 receptor A) (IL-8R A) (CD antigen CD181)	Cxcr1 Il8ra	Mus musculus (Mouse)
Q8BFU1	reviewed	S39A9_MOUSE	Zinc transporter ZIP9 (Solute carrier family 39 member 9) (Zrt- and Irt-like protein 9) (ZIP-9)	Slc39a9 Zip9	Mus musculus (Mouse)
Q8BFW9	reviewed	GTR12_MOUSE	Solute carrier family 2, facilitated glucose transporter member 12 (Glucose transporter type 12) (GLUT-12)	Slc2a12 Glut12	Mus musculus (Mouse)
Q8BFX3	reviewed	KCTD3_MOUSE	BTB/POZ domain-containing protein KCTD3	Kctd3	Mus musculus (Mouse)
Q8BFZ2	reviewed	PLPR1_MOUSE	Phospholipid phosphatase-related protein type 1 (Inactive 2-lysophosphatidate phosphatase PLPPR1) (Lipid phosphate phosphatase-related protein type 1) (Plasticity-related gene 3 protein) (PRG-3)	Plppr1 Kiaa4247 Lppr1 Prg3	Mus musculus (Mouse)
Q8BG67	reviewed	EFR3A_MOUSE	Protein EFR3 homolog A (Protein EFR3-like)	Efr3a Kiaa0143	Mus musculus (Mouse)
Q8BGC3	reviewed	MOT12_MOUSE	Monocarboxylate transporter 12 (MCT 12) (Solute carrier family 16 member 12)	Slc16a12 Mct12	Mus musculus (Mouse)
Q8BGE9	reviewed	RL3R1_MOUSE	Relaxin-3 receptor 1 (RLN3 receptor 1) (G protein-coupled receptor SALPR homolog) (Relaxin family peptide receptor 3)	Rxfp3 Rln3r1 Salpr	Mus musculus (Mouse)
Q8BGN6	reviewed	TMG4_MOUSE	Transmembrane gamma-carboxyglutamic acid protein 4 (Proline-rich gamma-carboxyglutamic acid protein 4) (Proline-rich Gla protein 4)	Prrg4 Prgp4 Tmg4	Mus musculus (Mouse)
Q8BGW6	reviewed	ST32A_MOUSE	Serine/threonine-protein kinase 32A (EC 2.7.11.1)	Stk32a	Mus musculus (Mouse)
Q8BH69	reviewed	SPS1_MOUSE	Selenide, water dikinase 1 (EC 2.7.9.3) (Selenium donor protein 1) (Selenophosphate synthase 1)	Sephs1 Sps1	Mus musculus (Mouse)
Q8BH79	reviewed	ANO10_MOUSE	Anoctamin-10 (Transmembrane protein 16K)	Ano10 Tmem16k	Mus musculus (Mouse)
Q8BHD0	reviewed	RB39A_MOUSE	Ras-related protein Rab-39A (Rab-39)	Rab39a Rab39	Mus musculus (Mouse)
Q8BHH2	reviewed	RAB9B_MOUSE	Ras-related protein Rab-9B	Rab9b	Mus musculus (Mouse)
Q8BHJ6	reviewed	SERC5_MOUSE	Serine incorporator 5 (Axotomy-induced glycoprotein 3) (AIGP-3)	Serinc5 Aigp3	Mus musculus (Mouse)
Q8BHK1	reviewed	NIPA1_MOUSE	Magnesium transporter NIPA1 (Non-imprinted in Prader-Willi/Angelman syndrome region protein 1 homolog)	Nipa1 Spg6	Mus musculus (Mouse)
Q8BJ52	reviewed	PLPR5_MOUSE	Phospholipid phosphatase-related protein type 5 (Lipid phosphate phosphatase-related protein type 5) (Plasticity-related gene 5 protein) (PRG-5)	Plppr5 Lppr5	Mus musculus (Mouse)
Q8BJK1	reviewed	KCTD7_MOUSE	BTB/POZ domain-containing protein KCTD7	Kctd7	Mus musculus (Mouse)
Q8BKV1	reviewed	GPC2_MOUSE	Glypican-2 [Cleaved into: Secreted glypican-2]	Gpc2	Mus musculus (Mouse)
Q8BL86	reviewed	MBLC2_MOUSE	Acyl-coenzyme A thioesterase MBLAC2 (Acyl-CoA thioesterase MBLAC2) (EC 3.1.2.2) (Beta-lactamase MBLAC2) (EC 3.5.2.6) (Metallo-beta-lactamase domain-containing protein 2) (Palmitoyl-coenzyme A thioesterase MBLAC2)	Mblac2	Mus musculus (Mouse)
Q8BLG2	reviewed	LPAR4_MOUSE	Lysophosphatidic acid receptor 4 (LPA receptor 4) (LPA-4) (G-protein coupled receptor 23) (P2Y purinoceptor 9) (P2Y9) (Purinergic receptor 9)	Lpar4 Gpr23 Lpa4 P2y9	Mus musculus (Mouse)
Q8BMA3	reviewed	CNKR3_MOUSE	Connector enhancer of kinase suppressor of ras 3 (Connector enhancer of KSR 3) (CNK homolog protein 3) (CNK3) (CNKSR family member 3) (Maguin-like protein)	Cnksr3	Mus musculus (Mouse)
Q8BMC0	reviewed	LPAR6_MOUSE	Lysophosphatidic acid receptor 6 (LPA receptor 6) (LPA-6) (Oleoyl-L-alpha-lysophosphatidic acid receptor) (P2Y purinoceptor 5) (P2Y5) (Purinergic receptor 5)	Lpar6 P2ry5 P2y5	Mus musculus (Mouse)
Q8BS40	reviewed	CPTP_MOUSE	Ceramide-1-phosphate transfer protein (CPTP) (Glycolipid transfer protein domain-containing protein 1)	Cptp Gltpd1	Mus musculus (Mouse)
Q8BUE7	reviewed	MUC20_MOUSE	Mucin-20 (MUC-20)	Muc20	Mus musculus (Mouse)
Q8BUV8	reviewed	GP107_MOUSE	Protein GPR107	Gpr107 Kiaa1624	Mus musculus (Mouse)
Q8BVD5	reviewed	MPP7_MOUSE	MAGUK p55 subfamily member 7	Mpp7	Mus musculus (Mouse)
Q8BX51	reviewed	SGCZ_MOUSE	Zeta-sarcoglycan (Zeta-SG) (ZSG1)	Sgcz	Mus musculus (Mouse)
Q8BX79	reviewed	GPR21_MOUSE	Probable G-protein coupled receptor 21	Gpr21	Mus musculus (Mouse)
Q8BX94	reviewed	OSBL2_MOUSE	Oxysterol-binding protein-related protein 2 (ORP-2) (OSBP-related protein 2)	Osbpl2	Mus musculus (Mouse)
Q8BYA0	reviewed	TBCD_MOUSE	Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)	Tbcd	Mus musculus (Mouse)
Q8BYG9	reviewed	EPHAA_MOUSE	Ephrin type-A receptor 10 (EC 2.7.10.1)	Epha10	Mus musculus (Mouse)
Q8BZ81	reviewed	LRRT3_MOUSE	Leucine-rich repeat transmembrane neuronal protein 3	Lrrtm3	Mus musculus (Mouse)
Q8BZF2	reviewed	NIPA4_MOUSE	Magnesium transporter NIPA4 (Ichthyin) (NIPA-like protein 4) (Non-imprinted in Prader-Willi/Angelman syndrome region protein 4 homolog)	Nipal4 Ichn Nipa4	Mus musculus (Mouse)
Q8BZP8	reviewed	NPSR1_MOUSE	Neuropeptide S receptor (G-protein coupled receptor 154) (G-protein coupled receptor PGR14)	Npsr1 Gpr154 Pgr14	Mus musculus (Mouse)
Q8C010	reviewed	GPR61_MOUSE	G-protein coupled receptor 61	Gpr61	Mus musculus (Mouse)
Q8C0V9	reviewed	FRMD6_MOUSE	FERM domain-containing protein 6	Frmd6	Mus musculus (Mouse)
Q8C131	reviewed	HCAR1_MOUSE	Hydroxycarboxylic acid receptor 1 (G-protein coupled receptor 81)	Hcar1 Gpr81	Mus musculus (Mouse)
Q8C166	reviewed	CPNE1_MOUSE	Copine-1 (Copine I)	Cpne1	Mus musculus (Mouse)
Q8C1T8	reviewed	CLC2H_MOUSE	C-type lectin domain family 2 member H (C-type lectin-related protein F) (Clr-f)	Clec2h Clrf	Mus musculus (Mouse)
Q8C206	reviewed	GP157_MOUSE	G-protein coupled receptor 157	Gpr157	Mus musculus (Mouse)
Q8C4W3	reviewed	NRN1L_MOUSE	Neuritin-like protein (Candidate plasticity gene 15-2 protein)	Nrn1l Cpg15-2	Mus musculus (Mouse)
Q8C503	reviewed	SIT1_MOUSE	Signaling threshold-regulating transmembrane adapter 1 (SHP2-interacting transmembrane adapter protein) (Suppression-inducing transmembrane adapter 1)	Sit1 Sit	Mus musculus (Mouse)
Q8C567	reviewed	NCTR1_MOUSE	Natural cytotoxicity triggering receptor 1 (Activating receptor 1) (mAR-1) (Lymphocyte antigen 94) (Natural killer cell p46-related protein) (NK-p46) (NKp46) (mNKp46) (CD antigen CD335)	Ncr1 Ly94	Mus musculus (Mouse)
Q8C8C1	reviewed	RTP1_MOUSE	Receptor-transporting protein 1	Rtp1 Gm604	Mus musculus (Mouse)
Q8CB87	reviewed	RAB44_MOUSE	Ras-related protein Rab-44	Rab44	Mus musculus (Mouse)
Q8CB93	reviewed	GAPT_MOUSE	Protein GAPT (Growth factor receptor-bound protein 2-binding adapter protein, transmembrane)	Gapt	Mus musculus (Mouse)
Q8CBQ5	reviewed	P4K2B_MOUSE	Phosphatidylinositol 4-kinase type 2-beta (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-beta)	Pi4k2b	Mus musculus (Mouse)
Q8CCS2	reviewed	NALF1_MOUSE	NALCN channel auxiliary factor 1 (Transmembrane protein FAM155A)	Nalf1 Fam155a	Mus musculus (Mouse)
Q8CF94	reviewed	RHD_MOUSE	Blood group Rh(D) polypeptide (Erythrocyte membrane glycoprotein Rh30) (CD antigen CD240D)	Rhd Rh30 Rhced	Mus musculus (Mouse)
Q8CHX7	reviewed	RFTN2_MOUSE	Raftlin-2 (Raft-linking protein 2)	Rftn2	Mus musculus (Mouse)
Q8CI66	reviewed	STML1_MOUSE	Stomatin-like protein 1 (SLP-1)	Stoml1	Mus musculus (Mouse)
Q8CIM5	reviewed	GPR84_MOUSE	G-protein coupled receptor 84	Gpr84	Mus musculus (Mouse)
Q8CIP3	reviewed	MRGX1_MOUSE	Mas-related G-protein coupled receptor member X1 (Mas-related G-protein coupled receptor member C11) (Sensory neuron-specific G-protein coupled receptor 1)	Mrgprx1 Mrgc11 Mrgprc11	Mus musculus (Mouse)
Q8CIQ6	reviewed	MTR1B_MOUSE	Melatonin receptor type 1B (Mel-1B-R) (Mel1b receptor)	Mtnr1b	Mus musculus (Mouse)
Q8CIV3	reviewed	LIPH_MOUSE	Lipase member H (EC 3.1.1.-)	Liph	Mus musculus (Mouse)
Q8K0E3	reviewed	SC5AB_MOUSE	Sodium/myo-inositol cotransporter 2 (Na(+)/myo-inositol cotransporter 2) (Sodium-dependent glucose cotransporter) (Sodium/glucose cotransporter KST1) (Sodium/myo-inositol transporter 2) (SMIT2) (Solute carrier family 5 member 11)	Slc5a11 Kst1 Smit2	Mus musculus (Mouse)
Q8K0U3	reviewed	TMM17_MOUSE	Transmembrane protein 17	Tmem17	Mus musculus (Mouse)
Q8K182	reviewed	CO8A_MOUSE	Complement component C8 alpha chain (Complement component 8 subunit alpha)	C8a	Mus musculus (Mouse)
Q8K3V7	reviewed	MNAR1_MOUSE	Major intrinsically disordered Notch2-binding receptor 1 (Membrane integral NOTCH2-associated receptor 1) (Protein DD1) (Ubiquitination and mTOR signaling protein)	Minar1 Ubtor	Mus musculus (Mouse)
Q8K458	reviewed	PKR2_MOUSE	Prokineticin receptor 2 (PK-R2) (G-protein coupled receptor 73-like 1)	Prokr2 Gpr73l1 Pkr2	Mus musculus (Mouse)
Q8K4G2	reviewed	CONA1_MOUSE	Collagen alpha-1(XXIII) chain	Col23a1	Mus musculus (Mouse)
Q8K561	reviewed	OTOAN_MOUSE	Otoancorin	Otoa	Mus musculus (Mouse)
Q8K5A4	reviewed	RSLAA_MOUSE	Ras-like protein family member 10A (EC 3.6.5.2) (Ras-like protein RRP22) (Ras-related protein on chromosome 22 homolog)	Rasl10a Rrp22	Mus musculus (Mouse)
Q8QZW7	reviewed	GBRP_MOUSE	Gamma-aminobutyric acid receptor subunit pi (GABA(A) receptor subunit pi)	Gabrp	Mus musculus (Mouse)
Q8QZY4	reviewed	RTBDN_MOUSE	Retbindin	Rtbdn	Mus musculus (Mouse)
Q8R0Z2	reviewed	ENOX2_MOUSE	Ecto-NOX disulfide-thiol exchanger 2 (APK1 antigen) (Cytosolic ovarian carcinoma antigen 1) (Tumor-associated hydroquinone oxidase) (tNOX) [Includes: Hydroquinone [NADH] oxidase (EC 1.-.-.-); Protein disulfide-thiol oxidoreductase (EC 1.-.-.-)]	Enox2 Cova1	Mus musculus (Mouse)
Q8R143	reviewed	PTTG_MOUSE	Pituitary tumor-transforming gene 1 protein-interacting protein (Pituitary tumor-transforming gene protein-binding factor) (PBF) (PTTG-binding factor)	Pttg1ip	Mus musculus (Mouse)
Q8R182	reviewed	TMG2_MOUSE	Transmembrane gamma-carboxyglutamic acid protein 2 (NEDD4 WW domain-binding protein 1) (Proline-rich gamma-carboxyglutamic acid protein 2) (Proline-rich Gla protein 2)	Prrg2 N4wbp1	Mus musculus (Mouse)
Q8R1Q0	reviewed	STX19_MOUSE	Syntaxin-19 (Syntaxin-9)	Stx19 Syn9	Mus musculus (Mouse)
Q8R2G4	reviewed	NAR3_MOUSE	Ecto-ADP-ribosyltransferase 3 (EC 2.4.2.31) (ADP-ribosyltransferase C2 and C3 toxin-like 3) (ARTC3) (Mono(ADP-ribosyl)transferase 3) (NAD(P)(+)--arginine ADP-ribosyltransferase 3)	Art3	Mus musculus (Mouse)
Q8R3S6	reviewed	EXOC1_MOUSE	Exocyst complex component 1 (Exocyst complex component Sec3)	Exoc1 Sec3 Sec3l1	Mus musculus (Mouse)
Q8R4Y0	reviewed	FCRL1_MOUSE	Fc receptor-like protein 1 (FcR-like protein 1) (FcRL1) (BXMAS1-like protein 1) (mBXMH1) (Fc receptor homolog 1) (FcRH1) (moFcRH1) (IFGP family protein 1) (mIFGP1) (CD antigen CD307a)	Fcrl1 Fcrh1 Ifgp1	Mus musculus (Mouse)
Q8VBS7	reviewed	V1R42_MOUSE	Vomeronasal type-1 receptor 42 (Vomeronasal type-1 receptor A1) (Vomeronasal type-1 receptor A10) (Vomeronasal type-1 receptor A3) (Vomeronasal type-1 receptor A6)	Vmn1r42 V1ra1 V1ra10 V1ra3 V1ra6	Mus musculus (Mouse)
Q8VBT6	reviewed	APOBR_MOUSE	Apolipoprotein B receptor (Apolipoprotein B-100 receptor) (Apolipoprotein B48 receptor) (apoB-48R)	Apobr Apob48r	Mus musculus (Mouse)
Q8VCF5	reviewed	TSN10_MOUSE	Tetraspanin-10 (Tspan-10) (Oculospanin)	Tspan10 Ocsp	Mus musculus (Mouse)
Q8VCV1	reviewed	AB17C_MOUSE	Alpha/beta hydrolase domain-containing protein 17C (Abhydrolase domain-containing protein 17C) (EC 3.1.2.22)	Abhd17c	Mus musculus (Mouse)
Q8VD31	reviewed	TPSNR_MOUSE	Tapasin-related protein (TAPASIN-R) (TAP-binding protein-like) (TAP-binding protein-related protein) (TAPBP-R) (Tapasin-like)	Tapbpl	Mus musculus (Mouse)
Q8VDP6	reviewed	CDIPT_MOUSE	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (EC 2.7.8.11) (Phosphatidylinositol synthase) (PI synthase) (PtdIns synthase)	Cdipt Pis1	Mus musculus (Mouse)
Q8VEY3	reviewed	O10D3_MOUSE	Olfactory receptor 10D3 (Olfactory receptor 224-9) (Olfactory receptor 958)	Or10d3 Mor224-9 Olfr958	Mus musculus (Mouse)
Q8VEZ0	reviewed	O5P87_MOUSE	Olfactory receptor 5p57 (Odorant receptor S25) (Olfactory receptor 204-32) (Olfactory receptor 480)	Or5p57 Mor204-32 Olfr480	Mus musculus (Mouse)
Q8VFK2	reviewed	O5G25_MOUSE	Olfactory receptor 5G25 (Olfactory receptor 1002) (Olfactory receptor 175-2)	Or5g25 Mor175-2 Olfr1002	Mus musculus (Mouse)
Q8VFL5	reviewed	OR5M5_MOUSE	Olfactory receptor 5M5 (Olfactory receptor 1030) (Olfactory receptor 196-2)	Or5m5 Mor196-2 Olfr1030	Mus musculus (Mouse)
Q8VFV4	reviewed	O5AN6_MOUSE	Olfactory receptor 5AN6 (Olfactory receptor 1440) (Olfactory receptor 202-4)	Or5an6 Mor215-1 Olfr1440	Mus musculus (Mouse)
Q8VFX2	reviewed	O5B21_MOUSE	Olfactory receptor 5B21 (Olfactory receptor 1444) (Olfactory receptor 202-4)	Or5b21 Mor202-4 Olfr1444	Mus musculus (Mouse)
Q8VGD6	reviewed	OR2V1_MOUSE	Olfactory receptor 2V1 (Olfactory receptor 276-1) (Olfactory receptor 56) (Olfactory receptor F7) (Olfactory receptor G3) (Olfactory receptor I-G7)	Or2v1 Mor276-1 Olfr56	Mus musculus (Mouse)
Q8VGK5	reviewed	O1J21_MOUSE	Olfactory receptor 1J21 (Olfactory receptor 136-6) (Olfactory receptor 50) (Olfactory receptor I-D3)	Or1j21 Mor136-6 Olfr50	Mus musculus (Mouse)
Q8VGQ7	reviewed	O5K17_MOUSE	Olfactory receptor 5K17 (Olfactory receptor 181) (Olfactory receptor 184-4)	Or5k17 Mor184-4 Olfr181	Mus musculus (Mouse)
Q8VGS1	reviewed	OR8U3_MOUSE	Olfactory receptor 8U3 (Olfactory receptor 1038) (Olfactory receptor 185-3)	Or8u3 Mor185-3 Olfr1038 Olfr1038-ps Or8u3-ps	Mus musculus (Mouse)
Q8VHP8	reviewed	RB40B_MOUSE	Ras-related protein Rab-40B (SOCS box-containing protein RAR)	Rab40b	Mus musculus (Mouse)
Q8VHQ4	reviewed	RB40C_MOUSE	Ras-related protein Rab-40C (SOCS box-containing protein RAR3)	Rab40c	Mus musculus (Mouse)
Q8VIC6	reviewed	V1R51_MOUSE	Vomeronasal type-1 receptor 51 (Pheromone receptor 1) (Vomeronasal type-1 receptor A1) (mV1R1) (Vomeronasal type-1 receptor A8)	Vmn1r51 Pr1 V1ra1 V1ra8	Mus musculus (Mouse)
Q8VIC7	reviewed	V1R45_MOUSE	Vomeronasal type-1 receptor 45 (Pheromone receptor 2) (Vomeronasal type-1 receptor A2) (mV1R2) (Vomeronasal type-1 receptor A9)	Vmn1r45 Pr2 V1ra2 V1ra9	Mus musculus (Mouse)
Q8VIC9	reviewed	V1R43_MOUSE	Vomeronasal type-1 receptor 43 (Vomeronasal type-1 receptor A2) (Vomeronasal type-1 receptor A5)	Vmn1r43 V1ra2 V1ra5	Mus musculus (Mouse)
Q8VIH9	reviewed	UR2R_MOUSE	Urotensin-2 receptor (UR-2-R) (G-protein coupled receptor 14) (Urotensin II receptor) (UR-II-R)	Uts2r Gpr14	Mus musculus (Mouse)
Q91V95	reviewed	PTH2R_MOUSE	Parathyroid hormone 2 receptor (PTH2 receptor)	Pth2r Pthr2	Mus musculus (Mouse)
Q91W20	reviewed	LRC26_MOUSE	Leucine-rich repeat-containing protein 26 (BK channel auxiliary gamma subunit LRRC26)	Lrrc26	Mus musculus (Mouse)
Q91XQ6	reviewed	LAP4B_MOUSE	Lysosomal-associated transmembrane protein 4B	Laptm4b	Mus musculus (Mouse)
Q91YK8	reviewed	LYPD3_MOUSE	Ly6/PLAUR domain-containing protein 3 (GPI-anchored metastasis-associated protein C4.4A homolog)	Lypd3 C4.4a	Mus musculus (Mouse)
Q91YT8	reviewed	CSCL1_MOUSE	CSC1-like protein 1 (Transmembrane protein 63A)	Tmem63a Kiaa0792	Mus musculus (Mouse)
Q91ZB0	reviewed	ALPK2_MOUSE	Alpha-protein kinase 2 (EC 2.7.11.1) (Heart alpha-protein kinase)	Alpk2 Hak	Mus musculus (Mouse)
Q91ZY2	reviewed	HRH4_MOUSE	Histamine H4 receptor (H4R) (HH4R)	Hrh4	Mus musculus (Mouse)
Q920A1	reviewed	CLTR2_MOUSE	Cysteinyl leukotriene receptor 2 (CysLTR2)	Cysltr2 Cyslt2	Mus musculus (Mouse)
Q920H4	reviewed	ACM5_MOUSE	Muscarinic acetylcholine receptor M5	Chrm5	Mus musculus (Mouse)
Q920S2	reviewed	PRS41_MOUSE	Serine protease 41 (EC 3.4.21.-) (Testis serine protease 1) (TESSP-1)	Prss41 Tessp1	Mus musculus (Mouse)
Q921C1	reviewed	CXG3_MOUSE	Gap junction gamma-3 protein (Connexin-29) (Cx29) (Gap junction epsilon-1 protein)	Gjc3 Cx29 Gje1	Mus musculus (Mouse)
Q921G6	reviewed	LRCH4_MOUSE	Leucine-rich repeat and calponin homology domain-containing protein 4	Lrch4	Mus musculus (Mouse)
Q923D3	reviewed	PARM1_MOUSE	Prostate androgen-regulated mucin-like protein 1 homolog (PARM-1)	Parm1	Mus musculus (Mouse)
Q923M0	reviewed	PP16A_MOUSE	Protein phosphatase 1 regulatory subunit 16A (Myosin phosphatase targeting subunit 3)	Ppp1r16a Mypt3	Mus musculus (Mouse)
Q923Y8	reviewed	TAAR1_MOUSE	Trace amine-associated receptor 1 (TaR-1) (Trace amine receptor 1)	Taar1 Ta1 Tar1 Trar1	Mus musculus (Mouse)
Q924W7	reviewed	DEN2B_MOUSE	DENN domain-containing protein 2B (HeLa tumor suppression 1) (Suppression of tumorigenicity 5 protein)	Dennd2b Denn2b St5	Mus musculus (Mouse)
Q99JG3	reviewed	ANX13_MOUSE	Annexin A13 (Annexin XIII) (Annexin-13)	Anxa13	Mus musculus (Mouse)
Q99KN1	reviewed	ARRD1_MOUSE	Arrestin domain-containing protein 1 (Alpha-arrestin 1)	Arrdc1	Mus musculus (Mouse)
